"title";"videoTitle";"movieID";"country";"bookmark";"duration";"date";"deviceType";"dateStr";"index";"topNodeId";"series";"seriesTitle";"seasonDescriptor";"episodeTitle";"estRating"
"Unabomber: ""Fruit of the Poisonous Tree""";"Fruit of the Poisonous Tree";"80208852";"DE";"2506";"2572";"1579294036424";"1222";"1/17/20";"421";"80176878";"80176878";"Manhunt";"Unabomber";"Fruit of the Poisonous Tree";"28"
"Unabomber: ""UNABOM""";"UNABOM";"80176879";"DE";"2532";"2598";"1579212443804";"1222";"1/16/20";"422";"80176878";"80176878";"Manhunt";"Unabomber";"UNABOM";"28"
"Whitney";"Whitney";"80987652";"DE";"924";"7140";"1579211299324";"1222";"1/16/20";"423";"80987652";;;;;"30"
"Season 2: ""Diamonds""";"Diamonds";"81062201";"DE";"4";"1399";"1578866621978";"1222";"1/12/20";"424";"80216752";"80216752";"Explained";"Season 2";"Diamonds";"42"
"Limited Series: ""Psychedelics""";"Psychedelics";"81062192";"DE";"1261";"1299";"1578865356757";"1222";"1/12/20";"425";"81098586";"81098586";"The Mind, Explained";"Limited Series";"Psychedelics";"22"
"Limited Series: ""Mindfulness""";"Mindfulness";"81062191";"DE";"1136";"1175";"1578864225504";"1222";"1/12/20";"426";"81098586";"81098586";"The Mind, Explained";"Limited Series";"Mindfulness";"22"
"Limited Series: ""Anxiety""";"Anxiety";"81062190";"DE";"1249";"1289";"1578862980618";"1222";"1/12/20";"427";"81098586";"81098586";"The Mind, Explained";"Limited Series";"Anxiety";"22"
"Limited Series: ""Dreams""";"Dreams";"81062189";"DE";"1122";"1161";"1578861832743";"1222";"1/12/20";"428";"81098586";"81098586";"The Mind, Explained";"Limited Series";"Dreams";"22"
"Limited Series: ""Memory""";"Memory";"81062188";"DE";"1182";"1225";"1578826978145";"1222";"1/12/20";"429";"81098586";"81098586";"The Mind, Explained";"Limited Series";"Memory";"22"
"I Lost My Body";"I Lost My Body";"81120982";"DE";"4650";"4874";"1578690425937";"1222";"1/10/20";"430";"81120982";;;;;"30"
"Season 2: ""Love, Actually""";"Love, Actually";"81047311";"DE";"2931";"2999";"1578684146423";"1803";"1/10/20";"431";"80211991";"80211991";"You";"Season 2";"Love, Actually";"24"
"Season 2: ""P.I. Joe""";"P.I. Joe";"81047310";"DE";"2626";"2695";"1578673514704";"1803";"1/10/20";"432";"80211991";"80211991";"You";"Season 2";"P.I. Joe";"24"
"Season 2: ""Fear and Loathing in Beverly Hills""";"Fear and Loathing in Beverly Hills";"81047309";"DE";"2841";"2900";"1578583951481";"1222";"1/9/20";"433";"80211991";"80211991";"You";"Season 2";"Fear and Loathing in Beverly Hills";"24"
"Season 2: ""Ex-istential Crisis""";"Ex-istential Crisis";"81047308";"DE";"2967";"3031";"1578562537111";"1222";"1/9/20";"434";"80211991";"80211991";"You";"Season 2";"Ex-istential Crisis";"24"
"Season 2: ""Farewell, My Bunny""";"Farewell, My Bunny";"81047307";"DE";"2663";"2726";"1578491861842";"1222";"1/8/20";"435";"80211991";"80211991";"You";"Season 2";"Farewell, My Bunny";"24"
"Season 2: ""Have a Good Wellkend, Joe!""";"Have a Good Wellkend, Joe!";"81047306";"DE";"2915";"2983";"1578343797289";"1222";"1/6/20";"436";"80211991";"80211991";"You";"Season 2";"Have a Good Wellkend, Joe!";"24"
"Season 2: ""The Good, the Bad, & the Hendy""";"The Good, the Bad, & the Hendy";"81047305";"DE";"2873";"2939";"1578319408881";"1222";"1/6/20";"437";"80211991";"80211991";"You";"Season 2";"The Good, the Bad, & the Hendy";"24"
"Season 2: ""What Are Friends For?""";"What Are Friends For?";"81047304";"DE";"2921";"2990";"1578251222502";"1222";"1/5/20";"438";"80211991";"80211991";"You";"Season 2";"What Are Friends For?";"24"
"Limited Series: ""Childbirth""";"Childbirth";"81062197";"DE";"1525";"1567";"1578148074824";"1803";"1/4/20";"439";"81160763";"81160763";"Sex, Explained";"Limited Series";"Childbirth";"30"
"Limited Series: ""Fertility""";"Fertility";"81062196";"DE";"1385";"1427";"1578130557945";"1803";"1/4/20";"440";"81160763";"81160763";"Sex, Explained";"Limited Series";"Fertility";"30"
"Limited Series: ""Birth Control""";"Birth Control";"81062195";"DK";"1440";"1481";"1578004264506";"1222";"1/2/20";"441";"81160763";"81160763";"Sex, Explained";"Limited Series";"Birth Control";"30"
"Limited Series: ""Attraction""";"Attraction";"81062193";"DK";"979";"1025";"1578002914695";"1222";"1/2/20";"442";"81160763";"81160763";"Sex, Explained";"Limited Series";"Attraction";"30"
"Limited Series: ""Sexual Fantasies""";"Sexual Fantasies";"81062194";"DK";"1093";"1135";"1578001706364";"1222";"1/2/20";"443";"81160763";"81160763";"Sex, Explained";"Limited Series";"Sexual Fantasies";"30"
"Season 1: ""Much More""";"Much More";"81000148";"DK";"3419";"3578";"1577911867410";"1222";"1/1/20";"444";"80189685";"80189685";"The Witcher";"Season 1";"Much More";"48"
"Season 1: ""Before a Fall""";"Before a Fall";"81000147";"DK";"2681";"2842";"1577910515995";"1222";"1/1/20";"445";"80189685";"80189685";"The Witcher";"Season 1";"Before a Fall";"48"
"Season 1: ""Rare Species""";"Rare Species";"81000146";"DE";"3417";"3574";"1577673119593";"1803";"12/30/19";"446";"80189685";"80189685";"The Witcher";"Season 1";"Rare Species";"48"
"Season 1: ""Bottled Appetites""";"Bottled Appetites";"81000145";"DE";"3390";"3548";"1577642511172";"1222";"12/29/19";"447";"80189685";"80189685";"The Witcher";"Season 1";"Bottled Appetites";"48"
"Season 1: ""Of Banquets, Bastards and Burials""";"Of Banquets, Bastards and Burials";"80244466";"DE";"3573";"3730";"1577633362304";"1222";"12/29/19";"448";"80189685";"80189685";"The Witcher";"Season 1";"Of Banquets, Bastards and Burials";"48"
"Season 2: ""Just the Tip""";"Just the Tip";"81047303";"DE";"2926";"2995";"1577547302168";"1222";"12/28/19";"449";"80211991";"80211991";"You";"Season 2";"Just the Tip";"24"
"John Mulaney & The Sack Lunch Bunch";"John Mulaney & The Sack Lunch Bunch";"81104634";"DE";"301";"4226";"1577481813587";"1222";"12/27/19";"450";"81104634";;;;;"31"
"Season 1: ""Betrayer Moon""";"Betrayer Moon";"80244465";"DE";"3862";"4022";"1577481412000";"1222";"12/27/19";"451";"80189685";"80189685";"The Witcher";"Season 1";"Betrayer Moon";"48"
"Season 2: ""A Fresh Start""";"A Fresh Start";"81047302";"DE";"2893";"2993";"1577393229495";"1222";"12/26/19";"452";"80211991";"80211991";"You";"Season 2";"A Fresh Start";"24"
"Season 1: ""Four Marks""";"Four Marks";"80244464";"DE";"3527";"3656";"1577173701213";"1803";"12/24/19";"453";"80189685";"80189685";"The Witcher";"Season 1";"Four Marks";"48"
"Season 1: ""The End’s Beginning""";"The End’s Beginning";"80189599";"RU";"3530";"3664";"1577038957090";"1222";"12/22/19";"454";"80189685";"80189685";"The Witcher";"Season 1";"The End’s Beginning";"48"
"Marriage Story";"Marriage Story";"80223779";"DE";"4031";"8218";"1576258045248";"1222";"12/13/19";"455";"80223779";;;;;"15"
"The Irishman";"The Irishman";"80175798";"DE";"11961";"12566";"1576011903449";"1222";"12/10/19";"456";"80175798";;;;;"40"
"Season 1: ""Do You Know That Feeling?""";"Do You Know That Feeling?";"80226945";"DE";"984";"2863";"1574711143380";"1222";"11/25/19";"457";"80218819";"80218819";"We Are the Wave";"Season 1";"Do You Know That Feeling?";"34"
"Season 2: ""Ghosts""";"Ghosts";"80236909";"DE";"3157";"3376";"1574530496667";"1222";"11/23/19";"458";"80100172";"80100172";"Dark";"Season 2";"Ghosts";"46"
"Iliza Shlesinger: Unveiled";"Iliza Shlesinger: Unveiled";"81073633";"DE";"4627";"4693";"1574453053898";"1434";"11/22/19";"459";"81073633";;;;;"26"
"Season 2: ""Dark Matter""";"Dark Matter";"80236908";"DE";"3080";"3298";"1574017195366";"1222";"11/17/19";"460";"80100172";"80100172";"Dark";"Season 2";"Dark Matter";"46"
"Season 2: ""Beginnings and Endings""";"Beginnings and Endings";"80233889";"DE";"3017";"3236";"1573813798631";"1222";"11/15/19";"461";"80100172";"80100172";"Dark";"Season 2";"Beginnings and Endings";"46"
"Season 2: ""Episode 8""";"Episode 8";"80993025";"DE";"1115";"1184";"1573768701996";"1222";"11/14/19";"462";"80175722";"80175722";"The End of the F***ing World";"Season 2";"Episode 8";"42"
"Season 2: ""Episode 7""";"Episode 7";"80993024";"DE";"1413";"1478";"1573680320349";"1222";"11/13/19";"463";"80175722";"80175722";"The End of the F***ing World";"Season 2";"Episode 7";"42"
"Season 2: ""Episode 6""";"Episode 6";"80993023";"DE";"1075";"1142";"1573680316025";"1222";"11/13/19";"464";"80175722";"80175722";"The End of the F***ing World";"Season 2";"Episode 6";"42"
"Season 1: ""Take Me Private""";"Take Me Private";"80115905";"DE";"3388";"3515";"1573333490794";"1222";"11/9/19";"465";"80115676";"80115676";"Hot Girls Wanted: Turned On";"Season 1";"Take Me Private";"22"
"Season 2: ""Episode 5""";"Episode 5";"80993022";"DE";"1255";"1322";"1573293424495";"1222";"11/9/19";"466";"80175722";"80175722";"The End of the F***ing World";"Season 2";"Episode 5";"42"
"Season 2: ""Episode 4""";"Episode 4";"80993021";"DE";"1415";"1482";"1573241389217";"1222";"11/8/19";"467";"80175722";"80175722";"The End of the F***ing World";"Season 2";"Episode 4";"42"
"Season 2: ""Episode 3""";"Episode 3";"80993020";"DE";"1284";"1348";"1573239995914";"1222";"11/8/19";"468";"80175722";"80175722";"The End of the F***ing World";"Season 2";"Episode 3";"42"
"Season 2: ""Episode 2""";"Episode 2";"80993019";"DE";"1133";"1194";"1573237806883";"1222";"11/8/19";"469";"80175722";"80175722";"The End of the F***ing World";"Season 2";"Episode 2";"42"
"Season 2: ""Episode 1""";"Episode 1";"80990165";"DE";"1441";"1504";"1573237021139";"1222";"11/8/19";"470";"80175722";"80175722";"The End of the F***ing World";"Season 2";"Episode 1";"42"
"Season 2: ""In My Heels""";"In My Heels";"81136450";"DE";"3969";"4080";"1573126606351";"1222";"11/7/19";"471";"80241986";"80241986";"Pose";"Season 2";"In My Heels";"43"
"Season 2: ""Life's a Beach""";"Life's a Beach";"81136449";"DE";"2437";"2554";"1573121302596";"1222";"11/7/19";"472";"80241986";"80241986";"Pose";"Season 2";"Life's a Beach";"43"
"Season 2: ""Revelations""";"Revelations";"81136448";"DE";"3245";"3355";"1572814466188";"1222";"11/3/19";"473";"80241986";"80241986";"Pose";"Season 2";"Revelations";"43"
"Season 2: ""Blow""";"Blow";"81136447";"DE";"2449";"2568";"1572801188051";"1222";"11/3/19";"474";"80241986";"80241986";"Pose";"Season 2";"Blow";"43"
"Season 2: ""Love's in Need of Love Today""";"Love's in Need of Love Today";"81136446";"DE";"2874";"2983";"1572734832806";"1222";"11/2/19";"475";"80241986";"80241986";"Pose";"Season 2";"Love's in Need of Love Today";"43"
"Season 2: ""What Would Candy Do?""";"What Would Candy Do?";"81136445";"DE";"2520";"2626";"1572643821924";"1222";"11/1/19";"476";"80241986";"80241986";"Pose";"Season 2";"What Would Candy Do?";"43"
"Season 2: ""Never Knew Love Like This Before""";"Never Knew Love Like This Before";"81136444";"DE";"3646";"3782";"1572613168955";"1222";"11/1/19";"477";"80241986";"80241986";"Pose";"Season 2";"Never Knew Love Like This Before";"43"
"Season 2: ""Butterfly/Cocoon""";"Butterfly/Cocoon";"81136443";"DE";"2454";"2560";"1572610175250";"1222";"11/1/19";"478";"80241986";"80241986";"Pose";"Season 2";"Butterfly/Cocoon";"43"
"Season 2: ""Worth It""";"Worth It";"81136442";"DE";"3163";"3277";"1572555046202";"1222";"10/31/19";"479";"80241986";"80241986";"Pose";"Season 2";"Worth It";"43"
"Season 2: ""Acting Up""";"Acting Up";"81136441";"DE";"3441";"3599";"1572543441317";"1222";"10/31/19";"480";"80241986";"80241986";"Pose";"Season 2";"Acting Up";"43"
"Season 1: ""Pilot""";"Pilot";"81029280";"DE";"10";"4731";"1572503973218";"1222";"10/31/19";"481";"80241986";"80241986";"Pose";"Season 1";"Pilot";"43"
"Season 6: ""Chapter 67""";"Chapter 67";"80186421";"DE";"867";"3177";"1572386066405";"1222";"10/29/19";"482";"70178217";"70178217";"House of Cards";"Season 6";"Chapter 67";"48"
"Season 6: ""Chapter 66""";"Chapter 66";"80186420";"DE";"2981";"3165";"1572210907550";"1222";"10/27/19";"483";"70178217";"70178217";"House of Cards";"Season 6";"Chapter 66";"48"
"Season 6: ""A Quick One, While He's Away""";"A Quick One, While He's Away";"81026966";"DE";"1492";"1578";"1572202490260";"1222";"10/27/19";"484";"70300800";"70300800";"BoJack Horseman";"Season 6";"A Quick One, While He's Away";"42"
"Season 6: ""The Face of Depression""";"The Face of Depression";"81026965";"DE";"1539";"1622";"1572181181542";"1222";"10/27/19";"485";"70300800";"70300800";"BoJack Horseman";"Season 6";"The Face of Depression";"42"
"Season 6: ""The New Client""";"The New Client";"81026960";"DE";"1071";"1578";"1572109623571";"1222";"10/26/19";"486";"70300800";"70300800";"BoJack Horseman";"Season 6";"The New Client";"42"
"Season 6: ""A Horse Walks into a Rehab""";"A Horse Walks into a Rehab";"80223868";"DE";"1437";"1527";"1572089531233";"1222";"10/26/19";"487";"70300800";"70300800";"BoJack Horseman";"Season 6";"A Horse Walks into a Rehab";"42"
"The Laundromat";"The Laundromat";"80994011";"DE";"5441";"5762";"1571938314189";"1222";"10/24/19";"488";"80994011";;;;;"30"
"Season 1: ""Marrakesh with Chrissy Teigen""";"Marrakesh with Chrissy Teigen";"81076572";"DE";"509";"2580";"1571905044116";"1222";"10/24/19";"489";"81038022";"81038022";"Breakfast, Lunch & Dinner";"Season 1";"Marrakesh with Chrissy Teigen";"30"
"Season 1: ""Vancouver with Seth Rogen""";"Vancouver with Seth Rogen";"81076571";"DE";"2479";"2610";"1571905040330";"1222";"10/24/19";"490";"81038022";"81038022";"Breakfast, Lunch & Dinner";"Season 1";"Vancouver with Seth Rogen";"30"
"Season 1: ""Nice Knowing You""";"Nice Knowing You";"80243269";"DE";"2046";"2140";"1571773366894";"1222";"10/22/19";"491";"80178724";"80178724";"Living with Yourself";"Season 1";"Nice Knowing You";"31"
"Season 1: ""Piña Colada""";"Piña Colada";"80243268";"DE";"1555";"1650";"1571771729701";"1222";"10/22/19";"492";"80178724";"80178724";"Living with Yourself";"Season 1";"Piña Colada";"31"
"Season 1: ""Neighbors and Friends""";"Neighbors and Friends";"80243267";"DE";"1196";"1293";"1571691283953";"1222";"10/21/19";"493";"80178724";"80178724";"Living with Yourself";"Season 1";"Neighbors and Friends";"31"
"Season 1: ""Va Bene""";"Va Bene";"80243266";"DE";"1664";"1758";"1571689298597";"1222";"10/21/19";"494";"80178724";"80178724";"Living with Yourself";"Season 1";"Va Bene";"31"
"Season 2: ""Chickens""";"Chickens";"80048080";"RU";"170";"1568";"1571593163395";"1222";"10/20/19";"495";"70300800";"70300800";"BoJack Horseman";"Season 2";"Chickens";"42"
"Season 1: ""Made in a Strip Mall""";"Made in a Strip Mall";"80243263";"DE";"1117";"1612";"1571588391970";"1222";"10/20/19";"496";"80178724";"80178724";"Living with Yourself";"Season 1";"Made in a Strip Mall";"31"
"Season 1: ""The Best You Can Be""";"The Best You Can Be";"80178697";"DE";"1499";"1602";"1571583848758";"1222";"10/20/19";"497";"80178724";"80178724";"Living with Yourself";"Season 1";"The Best You Can Be";"31"
"Season 2: ""After the Party""";"After the Party";"80048079";"RU";"1508";"1586";"1571579245794";"1222";"10/20/19";"498";"70300800";"70300800";"BoJack Horseman";"Season 2";"After the Party";"42"
"Season 2: ""Still Broken""";"Still Broken";"80048078";"RU";"1483";"1562";"1571519817555";"1222";"10/19/19";"499";"70300800";"70300800";"BoJack Horseman";"Season 2";"Still Broken";"42"
"Season 2: ""Yesterdayland""";"Yesterdayland";"80048077";"RU";"1489";"1568";"1571518342246";"1222";"10/19/19";"500";"70300800";"70300800";"BoJack Horseman";"Season 2";"Yesterdayland";"42"
"Season 2: ""Brand New Couch""";"Brand New Couch";"80048076";"RU";"1516";"1594";"1571515833162";"1222";"10/19/19";"501";"70300800";"70300800";"BoJack Horseman";"Season 2";"Brand New Couch";"42"
"Bill Burr: Paper Tiger";"Bill Burr: Paper Tiger";"81060174";"RU";"1745";"4028";"1571509394805";"1222";"10/19/19";"502";"81060174";;;;;"33"
"Season 1: ""Episode 1""";"Episode 1";"80133119";"DE";"1397";"1435";"1571069055833";"1434";"10/14/19";"503";"80133117";"80133117";"Crashing";"Season 1";"Episode 1";"40"
"El Camino: A Breaking Bad Movie";"El Camino: A Breaking Bad Movie";"81078819";"RU";"6994";"7362";"1570971554210";"1222";"10/13/19";"504";"81078819";;;;;"30"
"Season 1: ""Money Shot""";"Money Shot";"80115906";"DE";"1913";"2614";"1570724158238";"1222";"10/10/19";"505";"80115676";"80115676";"Hot Girls Wanted: Turned On";"Season 1";"Money Shot";"22"
"Season 1: ""Uno""";"Uno";"80021956";"RU";"0";"3205";"1570695653321";"1222";"10/10/19";"506";"80021955";"80021955";"Better Call Saul";"Season 1";"Uno";"32"
"Season 1: ""Episode 5""";"Episode 5";"80003012";"DE";"594";"3382";"1570383937132";"1222";"10/6/19";"507";"80002479";"80002479";"Peaky Blinders";"Season 1";"Episode 5";"49"
"Season 1: ""Episode 6""";"Episode 6";"80003013";"DE";"7";"3248";"1570383926339";"1222";"10/6/19";"508";"80002479";"80002479";"Peaky Blinders";"Season 1";"Episode 6";"49"
"Season 1: ""Ejaculation""";"Ejaculation";"80117039";"DE";"45";"1565";"1570383869268";"1222";"10/6/19";"509";"80117038";"80117038";"Big Mouth";"Season 1";"Ejaculation";"50"
"Limited Series: ""Home""";"Home";"80177960";"DE";"3611";"3752";"1570371674802";"1222";"10/6/19";"510";"80178151";"80178151";"The Spy";"Limited Series";"Home";"47"
"Limited Series: ""Fish Gotta Swim""";"Fish Gotta Swim";"80177959";"DE";"2892";"3032";"1570309120271";"1222";"10/5/19";"511";"80178151";"80178151";"The Spy";"Limited Series";"Fish Gotta Swim";"47"
"Limited Series: ""The Odd Couples""";"The Odd Couples";"80177958";"DE";"3266";"3402";"1570302336431";"1222";"10/5/19";"512";"80178151";"80178151";"The Spy";"Limited Series";"The Odd Couples";"47"
"Part 2: ""Tiabeanie Falls""";"Tiabeanie Falls";"80145133";"DE";"1561";"1690";"1570291690216";"1222";"10/5/19";"513";"80095697";"80095697";"Disenchantment";"Part 2";"Tiabeanie Falls";"32"
"Part 2: ""The Electric Princess""";"The Electric Princess";"80145132";"DE";"1449";"1576";"1570223724498";"1222";"10/4/19";"514";"80095697";"80095697";"Disenchantment";"Part 2";"The Electric Princess";"32"
"Part 2: ""In Her Own Write""";"In Her Own Write";"80145131";"DE";"1303";"1429";"1570222023578";"1222";"10/4/19";"515";"80095697";"80095697";"Disenchantment";"Part 2";"In Her Own Write";"32"
"Limited Series: ""Episode 1""";"Episode 1";"80153509";"DE";"3373";"3532";"1570130166138";"1222";"10/3/19";"516";"80153467";"80153467";"Unbelievable";"Limited Series";"Episode 1";"45"
"Part 2: ""Love's Slimy Embrace""";"Love's Slimy Embrace";"80145130";"DE";"1317";"1447";"1570120580959";"1222";"10/3/19";"517";"80095697";"80095697";"Disenchantment";"Part 2";"Love's Slimy Embrace";"32"
"Hot Girls Wanted";"Hot Girls Wanted";"80038162";"RU";"3";"4979";"1570111178074";"1222";"10/3/19";"518";"80038162";;;;;"17"
"Part 2: ""The Dreamland Job""";"The Dreamland Job";"80145129";"DE";"1217";"1345";"1570038017207";"1222";"10/2/19";"519";"80095697";"80095697";"Disenchantment";"Part 2";"The Dreamland Job";"32"
"Part 2: ""Our Bodies, Our Elves""";"Our Bodies, Our Elves";"80145128";"DE";"1239";"1369";"1570016138190";"1222";"10/2/19";"520";"80095697";"80095697";"Disenchantment";"Part 2";"Our Bodies, Our Elves";"32"
"Part 2: ""The Lonely Heart Is a Hunter""";"The Lonely Heart Is a Hunter";"80145127";"DE";"1520";"1646";"1569874869131";"1222";"9/30/19";"521";"80095697";"80095697";"Disenchantment";"Part 2";"The Lonely Heart Is a Hunter";"32"
"Limited Series: ""Alone in Damascus""";"Alone in Damascus";"80177957";"DE";"3192";"3330";"1569865353463";"1222";"9/30/19";"522";"80178151";"80178151";"The Spy";"Limited Series";"Alone in Damascus";"47"
"Season 1: ""Vienna""";"Vienna";"81013584";"DE";"3277";"3395";"1569785389680";"1222";"9/29/19";"523";"80241248";"80241248";"The Politician";"Season 1";"Vienna";"30"
"Season 1: ""The Assassination of Payton Hobart: Part 2""";"The Assassination of Payton Hobart: Part 2";"81013583";"DE";"2294";"2408";"1569773577021";"1222";"9/29/19";"524";"80241248";"80241248";"The Politician";"Season 1";"The Assassination of Payton Hobart: Part 2";"30"
"Season 1: ""The Assassination of Payton Hobart""";"The Assassination of Payton Hobart";"81013582";"DE";"3248";"3365";"1569759450176";"1222";"9/29/19";"525";"80241248";"80241248";"The Politician";"Season 1";"The Assassination of Payton Hobart";"30"
"Season 1: ""The Voter""";"The Voter";"81013581";"DE";"1574";"1692";"1569755971789";"1222";"9/29/19";"526";"80241248";"80241248";"The Politician";"Season 1";"The Voter";"30"
"Season 1: ""Gone Girl""";"Gone Girl";"81013580";"DE";"2457";"2573";"1569752758128";"1222";"9/29/19";"527";"80241248";"80241248";"The Politician";"Season 1";"Gone Girl";"30"
"Season 1: ""October Surprise""";"October Surprise";"81013579";"DE";"2438";"2557";"1569745612078";"1222";"9/29/19";"528";"80241248";"80241248";"The Politician";"Season 1";"October Surprise";"30"
"Season 1: ""The Harrington Commode""";"The Harrington Commode";"81013578";"DE";"2722";"2841";"1569703815955";"1222";"9/28/19";"529";"80241248";"80241248";"The Politician";"Season 1";"The Harrington Commode";"30"
"Season 1: ""Pilot""";"Pilot";"80242983";"DE";"3626";"3744";"1569695528138";"1222";"9/28/19";"530";"80241248";"80241248";"The Politician";"Season 1";"Pilot";"30"
"Part 2: ""The Very Thing""";"The Very Thing";"80145126";"DE";"1445";"1574";"1569694425294";"1222";"9/28/19";"531";"80095697";"80095697";"Disenchantment";"Part 2";"The Very Thing";"32"
"Part 2: ""Stairway to Hell""";"Stairway to Hell";"80145125";"DE";"1533";"1662";"1569665519450";"1222";"9/28/19";"532";"80095697";"80095697";"Disenchantment";"Part 2";"Stairway to Hell";"32"
"Part 2: ""The Disenchantress""";"The Disenchantress";"80145124";"DE";"1721";"1852";"1569502481181";"1434";"9/26/19";"533";"80095697";"80095697";"Disenchantment";"Part 2";"The Disenchantress";"32"
"Limited Series: ""What's New, Buenos Aires?""";"What's New, Buenos Aires?";"80177956";"DE";"2856";"2998";"1568573028001";"1222";"9/15/19";"534";"80178151";"80178151";"The Spy";"Limited Series";"What's New, Buenos Aires?";"47"
"Dave Chappelle: Sticks & Stones";"Dave Chappelle: Sticks & Stones";"81140577";"RU";"2699";"3932";"1568480807025";"1222";"9/14/19";"535";"81140577";;;;;"41"
"Limited Series: ""The Immigrant""";"The Immigrant";"80177955";"DE";"2732";"2868";"1568396869583";"1222";"9/13/19";"536";"80178151";"80178151";"The Spy";"Limited Series";"The Immigrant";"47"
"Season 2: ""Feeling Rather Groovy Like a $2 Movie""";"Feeling Rather Groovy Like a $2 Movie";"80178734";"DE";"897";"2540";"1568015806422";"1434";"9/9/19";"537";"80178726";"80178726";"Dope";"Season 2";"Feeling Rather Groovy Like a $2 Movie";"26"
"Season 2: ""I'm Gonna Get Me That White People Money""";"I'm Gonna Get Me That White People Money";"80178733";"DE";"2767";"2825";"1568015250871";"1434";"9/9/19";"538";"80178726";"80178726";"Dope";"Season 2";"I'm Gonna Get Me That White People Money";"26"
"Season 2: ""You're Too Innocent for This Game""";"You're Too Innocent for This Game";"80178731";"DE";"2563";"2618";"1568001303417";"1434";"9/9/19";"539";"80178726";"80178726";"Dope";"Season 2";"You're Too Innocent for This Game";"26"
"Volume 1: ""WHEN THE YOGURT TOOK OVER""";"WHEN THE YOGURT TOOK OVER";"80223954";"RU";"3";"394";"1567938498424";"1434";"9/8/19";"540";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"WHEN THE YOGURT TOOK OVER";"42"
"Season 1: ""What Happened""";"What Happened";"80226460";"RU";"50";"3507";"1567758113169";"1222";"9/6/19";"541";"80197989";"80197989";"The Society";"Season 1";"What Happened";"35"
"Season 1: ""Owning It""";"Owning It";"80115908";"RU";"2911";"3041";"1567716253365";"1222";"9/5/19";"542";"80115676";"80115676";"Hot Girls Wanted: Turned On";"Season 1";"Owning It";"22"
"Season 1: ""Love Me Tinder""";"Love Me Tinder";"80115909";"RU";"2360";"2486";"1567586768791";"1222";"9/4/19";"543";"80115676";"80115676";"Hot Girls Wanted: Turned On";"Season 1";"Love Me Tinder";"22"
"Collection: ""Dave Chappelle: Equanimity""";"Dave Chappelle: Equanimity";"80171759";"RU";"27";"3830";"1567543237567";"1222";"9/3/19";"544";"80230402";"80230402";"Dave Chappelle: Equanimity & The Bird Revelation";"Collection";"Dave Chappelle: Equanimity";"39"
"Season 1: ""Women on Top""";"Women on Top";"80115907";"RU";"2388";"2522";"1567366633433";"1222";"9/1/19";"545";"80115676";"80115676";"Hot Girls Wanted: Turned On";"Season 1";"Women on Top";"22"
"Travis Scott: Look Mom I Can Fly";"Travis Scott: Look Mom I Can Fly";"81046796";"RU";"4855";"5110";"1567236818903";"1222";"8/31/19";"546";"81046796";;;;;"29"
"Season 3: ""Let the Dead Bury the Dead""";"Let the Dead Bury the Dead";"81025715";"RU";"4165";"4320";"1567171555427";"1434";"8/30/19";"547";"80117470";"80117470";"13 Reasons Why";"Season 3";"Let the Dead Bury the Dead";"46"
"Season 3: ""And Then the Hurricane Hit""";"And Then the Hurricane Hit";"81025714";"RU";"3370";"3574";"1567098047339";"1434";"8/29/19";"548";"80117470";"80117470";"13 Reasons Why";"Season 3";"And Then the Hurricane Hit";"46"
"Season 3: ""There Are a Few Things I Haven't Told You""";"There Are a Few Things I Haven't Told You";"81025713";"RU";"3064";"3261";"1567027422012";"1222";"8/28/19";"549";"80117470";"80117470";"13 Reasons Why";"Season 3";"There Are a Few Things I Haven't Told You";"46"
"Season 3: ""The World Closing In""";"The World Closing In";"81025712";"RU";"3058";"3229";"1566900294355";"1222";"8/27/19";"550";"80117470";"80117470";"13 Reasons Why";"Season 3";"The World Closing In";"46"
"Season 3: ""Always Waiting for the Next Bad News""";"Always Waiting for the Next Bad News";"81025711";"RU";"3125";"3309";"1566900289911";"1222";"8/27/19";"551";"80117470";"80117470";"13 Reasons Why";"Season 3";"Always Waiting for the Next Bad News";"46"
"Season 3: ""In High School, Even on a Good Day, It's Hard to Tell Who's on Your Side""";"In High School, Even on a Good Day, It's Hard to Tell Who's on Your Side";"81025710";"RU";"2917";"3095";"1566838636906";"1222";"8/26/19";"552";"80117470";"80117470";"13 Reasons Why";"Season 3";"In High School, Even on a Good Day, It's Hard to Tell Who's on Your Side";"46"
"Season 3: ""There Are a Number of Problems with Clay Jensen""";"There Are a Number of Problems with Clay Jensen";"81025709";"RU";"2789";"2963";"1566813214551";"1434";"8/26/19";"553";"80117470";"80117470";"13 Reasons Why";"Season 3";"There Are a Number of Problems with Clay Jensen";"46"
"Season 3: ""You Can Tell the Heart of a Man by How He Grieves""";"You Can Tell the Heart of a Man by How He Grieves";"81025708";"DE";"3232";"3423";"1566764272827";"1222";"8/25/19";"554";"80117470";"80117470";"13 Reasons Why";"Season 3";"You Can Tell the Heart of a Man by How He Grieves";"46"
"Season 3: ""Nobody's Clean""";"Nobody's Clean";"81025707";"DE";"3410";"3586";"1566724596932";"1222";"8/25/19";"555";"80117470";"80117470";"13 Reasons Why";"Season 3";"Nobody's Clean";"46"
